BibeConf,101197372,,,AGRARMINISZTERIUM,HU,,,,,,,,,,
DIACOMET,101094816,,,MAGYARORSZAGI EUROPA TARSASAG,HU,,,,,,,,,,
DIACOMET,101094816,,,TAMPEREEN KORKEAKOULUSAATIO SR,FI,,,,,,,,,,
DIACOMET,101094816,,,UNIVERSITA DELLA SVIZZERA ITALIANA,CH,,,,,,,,,,
DIACOMET,101094816,,,DELFI UZDAROJI AKCINE BENDROVE,LT,,,,,,,,,,
DIACOMET,101094816,,,VYTAUTO DIDZIOJO UNIVERSITETAS,LT,,,,,,,,,,
DIACOMET,101094816,,,OESTERREICHISCHE AKADEMIE DER WISSENSCHAFTEN,AT,,,,,,,,,,
DIACOMET,101094816,,,UNIVERZA V LJUBLJANI,SI,,,,,,,,,,
INNO2MARE,101087348,,,MARITIME CENTER OF EXCELLENCE D.O.O,HR,,,,,,,,,,
INNO2MARE,101087348,,,UNIVERSITEIT ANTWERPEN,BE,,,,,,,,,,
INNO2MARE,101087348,,,CENTAR TEHNICKE KULTURE RIJEKA,HR,,,,,,,,,,
INNO2MARE,101087348,,,HAVEN VAN ANTWERPEN-BRUGGE,BE,,,,,,,,,,
INNO2MARE,101087348,,,URBANEX DOO ZA GRADEVINARSTVO,HR,,,,,,,,,,
INNO2MARE,101087348,,,SVEUCILISTE U RIJECI-TEHNICKI FAKULTET,HR,,,,,,,,,,
INNO2MARE,101087348,,,HOGERE ZEEVAARTSCHOOL,BE,,,,,,,,,,
INNO2MARE,101087348,,,DIGITEH,,,,,,,,,,,
INNO2MARE,101087348,,,MS TECH D.O.O.,HR,,,,,,,,,,
INNO2MARE,101087348,,,REGIONALNA RAZVOJNA AGENCIJA PRIMORSKO - GORANSKE ZUPANIJE,HR,,,,,,,,,,
INNO2MARE,101087348,,,ISKRA,,,,,,,,,,,
INNO2MARE,101087348,,,DE BLAUWE CLUSTER,BE,,,,,,,,,,
INNO2MARE,101087348,,,ZVEZA ZA TEHNICNO KULTURO SLOVENIJE,SI,,,,,,,,,,
INNO2MARE,101087348,,,STEP RI ZNANSTVENO - TEHNOLOGIJSKIPARK SVEUCILISTA U RIJECI,,,,,,,,,,,
INNO2MARE,101087348,,,REGIONALNA ENERGETSKA AGENCIJA KVARNER,HR,,,,,,,,,,
INNO2MARE,101087348,,,BSC,,,,,,,,,,,
INNO2MARE,101087348,,,UNIVERZA V LJUBLJANI,SI,,,,,,,,,,
INNO2MARE,101087348,,,SVEUCILISTE U RIJECI,HR,,,,,,,,,,
INNO2MARE,101087348,,,SVEUCILISTE U RIJECI,,,,,,,,,,,
FEATURE,101103006,,,UNIVERZA V LJUBLJANI,SI,,,,,,,,,,
BETTER Life,101071314,,,MARTIN-LUTHER-UNIVERSITAT HALLE-WITTENBERG,DE,,,,,,,,,,
BETTER Life,101071314,,,ACEEU GMBH,DE,,,,,,,,,,
BETTER Life,101071314,,,UNIVERZITET EDUCONS U SREMSKOJ KAMENICI PRIVATNE USTANOVE,RS,,,,,,,,,,
BETTER Life,101071314,,,UNIVERSITA DEGLI STUDI DI CAMERINO,IT,,,,,,,,,,
BETTER Life,101071314,,,UNIWERSYTET PRZYRODNICZY W POZNANIU,PL,,,,,,,,,,
BETTER Life,101071314,,,EESTI MAAULIKOOL,EE,,,,,,,,,,
BETTER Life,101071314,,,HELIXCONNECT EUROPE SRL,RO,,,,,,,,,,
BETTER Life,101071314,,,CESKA ZEMEDELSKA UNIVERZITA V PRAZE,CZ,,,,,,,,,,
BETTER Life,101071314,,,DAUGAVPILS UNIVERSITATE,LV,,,,,,,,,,
IMPARTIAL,101105332,,,NATIONAL UNIVERSITY CORPORATION THEUNIVERSITY OF TOKYO,JP,,,,,,,,,,
IMPARTIAL,101105332,,,THE CHANCELLOR,,,,,,,,,,,
IMPARTIAL,101105332,,,UNIVERSITAET GRAZ,AT,,,,,,,,,,
IMPARTIAL,101105332,,,THE RESEARCH TRUST OF VICTORIA UNIVERSITY OF WELLINGTON,NZ,,,,,,,,,,
NERITES,101132575,,,ATLANTIS SYMVOULEFTIKI ANONYMI ETAIREIA ATLANTIS CONSULTING SA,EL,,,,,,,,,,
NERITES,101132575,,,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,EL,,,,,,,,,,
NERITES,101132575,,,GRAAL TECH SRL,IT,,,,,,,,,,
NERITES,101132575,,,UNIVERSITAET ULM,DE,,,,,,,,,,
NERITES,101132575,,,ROBUST SYSTEMS ENGINEERING SCC LTD,CY,,,,,,,,,,
NERITES,101132575,,,DIETHNES PANEPISTIMIO ELLADOS,EL,,,,,,,,,,
NERITES,101132575,,,CONSIGLIO NAZIONALE DELLE RICERCHE,IT,,,,,,,,,,
NERITES,101132575,,,ENGITEC SYSTEMS INTERNATIONAL LIMITED,CY,,,,,,,,,,
NERITES,101132575,,,ALPES LASERS SA,CH,,,,,,,,,,
NERITES,101132575,,,MINISTERO DELLA CULTURA,IT,,,,,,,,,,
NERITES,101132575,,,LZH LASERZENTRUM HANNOVER EV,DE,,,,,,,,,,
NERITES,101132575,,,UNIVERSITA DELLA CALABRIA,IT,,,,,,,,,,
NERITES,101132575,,,KORSEAI-KATHIDRYMA ISTORIKON KAI ARCHAIOLOGIKON EREVNON,EL,,,,,,,,,,
BCThubs,101087146,,,KATADYTIKO KENTRO SKOPELOU IDIOTIKI KEFALAIOUCHIKI ETAIREIA,EL,,,,,,,,,,
BCThubs,101087146,,,ATLANTIS SYMVOULEFTIKI ANONYMI ETAIREIA ATLANTIS CONSULTING SA,EL,,,,,,,,,,
BCThubs,101087146,,,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,EL,,,,,,,,,,
BCThubs,101087146,,,INSTITUTE OF INFORMATION AND COMMUNICATION TECHNOLOGIES,BG,,,,,,,,,,
BCThubs,101087146,,,PERIFEREIAKO TAMEIO ANAPTYKSIS PERIFEREIAS THESSALIAS,EL,,,,,,,,,,
BCThubs,101087146,,,INSTITOYTO ENALION ARCHAIOLOGIKON EREYNON SOMATEIO,EL,,,,,,,,,,
BCThubs,101087146,,,FONDATSIYA BALKANSKO NASLEDSTVO,BG,,,,,,,,,,
BCThubs,101087146,,,MARINE CLUSTER BULGARIA SDRUZHENIE,,,,,,,,,,,
BCThubs,101087146,,,SUPERINTENDENCE OF CULTURAL HERITAGE-SOVRINTENDENZA TAL PATRIMONJU KULTURALI SCH,MT,,,,,,,,,,
BCThubs,101087146,,,AQUABIOTECH LIMITED,MT,,,,,,,,,,
BCThubs,101087146,,,DIVERS ALERT NETWORK EUROPE FOUNDATION,MT,,,,,,,,,,
BCThubs,101087146,,,CENTER FOR UNDERWATER ARCHAEOLOGY,BG,,,,,,,,,,
BCThubs,101087146,,,PANEPISTIMIO THESSALIAS,EL,,,,,,,,,,
BCThubs,101087146,,,AQUA PROM LTD,BG,,,,,,,,,,
BCThubs,101087146,,,OBSHTINA BURGAS,BG,,,,,,,,,,
BCThubs,101087146,,,JAVNA USTANOVA UNIVERZITET CRNE GORE PODGORICA,ME,,,,,,,,,,
BCThubs,101087146,,,NATIONAL INSTITUTE OF ARCHAEOLOGY WITH MUSEUM- BULGARIAN ACADEMY OF SCIENCE,BG,,,,,,,,,,
BCThubs,101087146,,,3D RESEARCH SRL,IT,,,,,,,,,,
BCThubs,101087146,,,ASSOCIACAO PARA O DESENVOLVIMENTO DO ATLANTIC INTERNATIONAL RESEARCH CENTRE,PT,,,,,,,,,,
BCThubs,101087146,,,INSTITUTE OF TOURISM STUDIES,,,,,,,,,,,
i-Game,101132449,,,MUSEOSPACE STICHTING,NL,,,,,,,,,,
i-Game,101132449,,,FONDAZIONE MUSEO DEL TESSUTO DI PRATO,IT,,,,,,,,,,
i-Game,101132449,,,UNI SYSTEMS SYSTIMATA PLIROFORIKIS MONOPROSOPI ANONYMI EMPORIKI ETAIRIA,EL,,,,,,,,,,
i-Game,101132449,,,UNISYSTEMS LUXEMBOURG SARL,,,,,,,,,,,
i-Game,101132449,,,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,EL,,,,,,,,,,
i-Game,101132449,,,NUROGAMES GMBH,DE,,,,,,,,,,
i-Game,101132449,,,OPEN IMPACT SRL,IT,,,,,,,,,,
i-Game,101132449,,,RAISING THE FLOOR,BE,,,,,,,,,,
i-Game,101132449,,,BUSINESS AND CULTURAL DEVELOPMENT CENTRE,EL,,,,,,,,,,
i-Game,101132449,,,KATHOLIEKE UNIVERSITEIT LEUVEN,BE,,,,,,,,,,
i-Game,101132449,,,COOKIE BOX,,,,,,,,,,,
i-Game,101132449,,,EESTI RAHVA MUUSEUM,EE,,,,,,,,,,
ENACT,101121152,,,SISAMINISTERIO (SM),FI,,,,,,,,,,
ENACT,101121152,,,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,EL,,,,,,,,,,
ENACT,101121152,,,EUROPEAN ORGANISATION FOR SECURITY,BE,,,,,,,,,,
ENACT,101121152,,,Ministerio da Justica,PT,,,,,,,,,,
ENACT,101121152,,,FUNDACION CENTRO DE TECNOLOGIAS DE INTERACCION VISUAL Y COMUNICACIONES VICOMTECH,ES,,,,,,,,,,
ENACT,101121152,,,SHEFFIELD HALLAM UNIVERSITY,UK,,,,,,,,,,
ENACT,101121152,,,MINISTERIO DEL INTERIOR,ES,,,,,,,,,,
ENACT,101121152,,,ENGINEERING - INGEGNERIA INFORMATICA SPA,IT,,,,,,,,,,
ENACT,101121152,,,KATHOLIEKE UNIVERSITEIT LEUVEN,BE,,,,,,,,,,
ENACT,101121152,,,MINISTERE DE L'INTERIEUR,FR,,,,,,,,,,
ENACT,101121152,,,INOV INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES INOVACAO,PT,,,,,,,,,,
ENACT,101121152,,,Netherlands Police,NL,,,,,,,,,,
PathAge,101063523,,,BUNDESANSTALT FUER MATERIALFORSCHUNG UND -PRUEFUNG,DE,,,,,,,,,,
PathAge,101063523,,,PAUL SCHERRER INSTITUT,CH,,,,,,,,,,
ARGONAUT,101181978,,,INSTITUT FÃœR ANGEWANDTE SYSTEMTECHNIK BREMEN GMBH,DE,,,,,,,,,,
ARGONAUT,101181978,,,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,EL,,,,,,,,,,
ARGONAUT,101181978,,,IDEAS FORWARD IKE,EL,,,,,,,,,,
ARGONAUT,101181978,,,FONDACIJA VIZLORE LABS,RS,,,,,,,,,,
ARGONAUT,101181978,,,LOMBARDY GREEN CHEMISTRY ASSOCIATION,IT,,,,,,,,,,
ARGONAUT,101181978,,,RAINNO IDIOTIKI KEFALAIOUCHIKI ETAIREIA,EL,,,,,,,,,,
ARGONAUT,101181978,,,VCG.AI GMBH,DE,,,,,,,,,,
ARGONAUT,101181978,,,AgriFood Lithuania DIH,LT,,,,,,,,,,
ARGONAUT,101181978,,,UNIVERZA V LJUBLJANI,SI,,,,,,,,,,
STREAMLINE,101060201,,,ETHNIKO KENTRO EREVNAS KAI TECHNOLOGIKIS ANAPTYXIS,EL,,,,,,,,,,
STREAMLINE,101060201,,,UNIVERSITEIT MAASTRICHT,NL,,,,,,,,,,
STREAMLINE,101060201,,,INSTITUT ZA MOLEKULARNU GENETIKU I GENETICKO INZENJERSTVO,RS,,,,,,,,,,
STREAMLINE,101060201,,,CARDIFF UNIVERSITY,UK,,,,,,,,,,
EEN2EIC,101075818,,,AGENZIA PER LA PROMOZIONE DELLA RICERCA EUROPEA,IT,,,,,,,,,,
EEN2EIC,101075818,,,IDRYMA TECHNOLOGIAS KAI EREVNAS,EL,,,,,,,,,,
EEN2EIC,101075818,,,BPIFRANCE,FR,,,,,,,,,,
EEN2EIC,101075818,,,STEINBEIS 2I GMBH,DE,,,,,,,,,,
EEN2EIC,101075818,,,VIESOJI ISTAIGA LIETUVOS INOVACIJU CENTRAS,LT,,,,,,,,,,
OPUS,101058471,,,TRUSTINSIDE,FR,,,,,,,,,,
OPUS,101058471,,,Lietuvos mokslo taryba,LT,,,,,,,,,,
OPUS,101058471,,,UNITATEA EXECUTIVA PENTRU FINANTAREA INVATAMANTULUI SUPERIOR A CERCETARII DEZVOLTARII SI INOVARII,RO,,,,,,,,,,
OPUS,101058471,,,UNITED NATIONS EDUCATIONAL SCIENTIFIC AND CULTURAL ORGANIZATION,FR,,,,,,,,,,
OPUS,101058471,,,CONSORCIO PARA EL DISENO,,,,,,,,,,,
OPUS,101058471,,,ABIS - THE ACADEMY OF BUSINESS IN SOCIETY,BE,,,,,,,,,,
OPUS,101058471,,,CAREERS RESEARCH AND ADVISORY CENTRE (CRAC) LIMITED (THE),UK,,,,,,,,,,
OPUS,101058471,,,MARIE CURIE ALUMNI ASSOCIATION,BE,,,,,,,,,,
OPUS,101058471,,,INTERNATIONAL CONSORTIUM OF RESEARCH STAFF ASSOCIATIONS COMPANY LIMITED BY GUARANTEE,IE,,,,,,,,,,
OPUS,101058471,,,UNIVERSIDADE NOVA DE LISBOA,PT,,,,,,,,,,
OPUS,101058471,,,VILNIAUS UNIVERSITETAS,LT,,,,,,,,,,
OPUS,101058471,,,EURODOC-LE CONSEIL EUROPEEN DES DOCTORANTS ET JEUNES DOCTEURS,BE,,,,,,,,,,
OPUS,101058471,,,JISC LBG,UK,,,,,,,,,,
OPUS,101058471,,,TECHNOPOLIS CONSULTING GROUP BELGIUM,BE,,,,,,,,,,
OPUS,101058471,,,UNIVERSITY OF CYPRUS,CY,,,,,,,,,,
OPUS,101058471,,,RESOLVO SRL,IT,,,,,,,,,,
OPUS,101058471,,,YOUNG EUROPEAN RESEARCH UNIVERSITIEES NETWORK,BE,,,,,,,,,,
OPUS,101058471,,,SVEUCILISTE U RIJECI,HR,,,,,,,,,,
DietWise,101181692,,,ASTIKI MI KERDOSKOPIKI ETAIREIA PROLIPTIKIS PERIVALLONTIKIS KAI ERGASIAKIS IATRIKIS,EL,,,,,,,,,,
DietWise,101181692,,,SAFE FOOD ADVOCACY EUROPE,BE,,,,,,,,,,
DietWise,101181692,,,ADCOGITO ELGSENOS TYRIMU INSTITUTAS,,,,,,,,,,,
DietWise,101181692,,,VLAAMS INSTITUUT VOOR GEZONDHEIDSPROMOTIE EN ZIEKTEPREVENTIE VZW,BE,,,,,,,,,,
DietWise,101181692,participant,,SMARTMAT NV,BE,106312.5,,,,,,,,,
DietWise,101181692,,,DIETHNES PANEPISTIMIO ELLADOS,EL,,,,,,,,,,
DietWise,101181692,,,VILNIAUS UNIVERSITETAS,LT,,,,,,,,,,
DietWise,101181692,,,VILNIAUS MIESTO SAVIVALDYBES VISUOMENES SVEIKATOS BIURAS,LT,,,,,,,,,,
DietWise,101181692,,,KATHOLIEKE UNIVERSITEIT LEUVEN,BE,,,,,,,,,,
DietWise,101181692,,,EREVNITIKO PANEPISTIMIAKO INSTITOUTO SYSTIMATON EPIKOINONION KAI YPOLOGISTON,EL,,,,,,,,,,
FIRSA,101180601,,,VILNIAUS UNIVERSITETAS,LT,,,,,,,,,,
CPIRA,101180954,,,VILNIAUS UNIVERSITETAS,LT,,,,,,,,,,
PULSE,101099313,,,ALMAPLASMA SRL,IT,,,,,,,,,,
PULSE,101099313,,,IDRYMA TECHNOLOGIAS KAI EREVNAS,EL,,,,,,,,,,
PULSE,101099313,,,AALTO KORKEAKOULUSAATIO SR,FI,,,,,,,,,,
PULSE,101099313,,,ALMA SISTEMI SRL,IT,,,,,,,,,,
PULSE,101099313,,,UNIVERSITA DEGLI STUDI ROMA TRE,IT,,,,,,,,,,
PULSE,101099313,,,VIRTUAL INSTITUTE FOR ARTIFICIAL ELECTROMAGNETIC MATERIALS AND METAMATERIALS - METAMORPHOSE VI AISBL,BE,,,,,,,,,,
PULSE,101099313,,,ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA,IT,,,,,,,,,,
PULSE,101099313,,,UNIVERSIDAD POLITECNICA DE MADRID,ES,,,,,,,,,,
POLAR,101180628,,,IDRYMA TECHNOLOGIAS KAI EREVNAS,EL,,,,,,,,,,
INCLUDE,101188452,,,UNIVERSITEIT HASSELT,BE,,,,,,,,,,
INCLUDE,101188452,,,MEDIREX AS,SK,,,,,,,,,,
INCLUDE,101188452,,,FUNDACION PRIVADA INSTITUTO DE SALUD GLOBAL BARCELONA,ES,,,,,,,,,,
INCLUDE,101188452,,,IDRYMA TECHNOLOGIAS KAI EREVNAS,EL,,,,,,,,,,
INCLUDE,101188452,,,RIGAS STRADINA UNIVERSITATE,LV,,,,,,,,,,
INCLUDE,101188452,,,UNIVERSIDADE DE COIMBRA,PT,,,,,,,,,,
INCLUDE,101188452,,,VYTAUTO DIDZIOJO UNIVERSITETAS,LT,,,,,,,,,,
INCLUDE,101188452,,,PRISMA ASOCIACION PARA LA DIVERSIDAD AFECTIVO-SEXUAL Y DE GENERO EN CIENCIA TECNOLOGIA E INNOVACION,ES,,,,,,,,,,
INCLUDE,101188452,,,UNIVERSITY COLLEGE LONDON,UK,,,,,,,,,,
INCLUDE,101188452,,,INSTITUTUL NATIONAL DE CERCETARE DEZVOLTARE CHIMICO FARMACEUTICA ICCF BUCURESTI,RO,,,,,,,,,,
INCLUDE,101188452,,,SMART VENICE SRL,IT,,,,,,,,,,
AccelerAction,101072073,,,BOOSTER LABS S.A.S,FR,,,,,,,,,,
AccelerAction,101072073,,,IDRYMA TECHNOLOGIAS KAI EREVNAS,EL,,,,,,,,,,
AccelerAction,101072073,,,RETE INTERNAZIONALE PER LE PICCOLEE MEDIE IMPRESE,IT,,,,,,,,,,
AccelerAction,101072073,,,F6S NETWORK IRELAND LIMITED,IE,,,,,,,,,,
AccelerAction,101072073,,,HEXAGON VENTURE SRL,RO,,,,,,,,,,
AccelerAction,101072073,,,WILDTRIUMPHS LDA,PT,,,,,,,,,,
AccelerAction,101072073,,,GROW F GMBH,AT,,,,,,,,,,
AccelerAction,101072073,,,JO CONSULTING SRL,IT,,,,,,,,,,
AccelerAction,101072073,,,PANEPISTIMIO THESSALIAS,EL,,,,,,,,,,
AccelerAction,101072073,,,WILCO SERVICES,FR,,,,,,,,,,
PRECISEU,101161301,,,VIESOJI ISTAIGA INOVACIJU AGENTURA,LT,,,,,,,,,,
PRECISEU,101161301,,,EATRIS ERIC,NL,,,,,,,,,,
PRECISEU,101161301,,,BIOTEHNOLOGICHEN I ZDRAVEN KLASTER,BG,,,,,,,,,,
PRECISEU,101161301,,,ART-ER-SOCIETA CONSORTILE PER AZIONI,IT,,,,,,,,,,
PRECISEU,101161301,,,ASTRAZENECA FARMACEUTICA SPAIN,,,,,,,,,,,
PRECISEU,101161301,,,ASOCIATIA DIGITAL INNOVATION ZONE   ZONA DE INOVARE DIGITALA,RO,,,,,,,,,,
PRECISEU,101161301,,,BIORN CLUSTER MANAGEMENT GMBH,DE,,,,,,,,,,
PRECISEU,101161301,,,REGIONE EMILIA ROMAGNA,IT,,,,,,,,,,
PRECISEU,101161301,,,SAHLGRENSKA SCIENCE PARK AB,SE,,,,,,,,,,
PRECISEU,101161301,,,CLUST ER INDUSTRIE DELLA SALUTE E DEL BENESSERE,IT,,,,,,,,,,
PRECISEU,101161301,,,IDRYMA TECHNOLOGIAS KAI EREVNAS,EL,,,,,,,,,,
PRECISEU,101161301,,,AGENTIA PENTRU DEZVOLTARE REGIONALANORD-EST,RO,,,,,,,,,,
PRECISEU,101161301,,,BRG,,,,,,,,,,,
PRECISEU,101161301,,,KRITI,EL,,,,,,,,,,
PRECISEU,101161301,,,PLATAFORMA DE ORGANIZACIONES DE PACIENTES,ES,,,,,,,,,,
PRECISEU,101161301,,,AGENCIA PER A LA COMPETITIVITAT DE LA EMPRESA,ES,,,,,,,,,,
PRECISEU,101161301,,,BIOPRO BADEN-WUERTTEMBERG GMBH,DE,,,,,,,,,,
PRECISEU,101161301,,,VLAAMSE GEWEST,BE,,,,,,,,,,
PRECISEU,101161301,,,MEDVIA,BE,,,,,,,,,,
PRECISEU,101161301,,,BIOCAT LA FUNDACIO BIOREGIO DE CATALUNYA,,,,,,,,,,,
PRECISEU,101161301,,,CLUSTERUL REGIONAL INOVATIV DE IMAGISTICA MOLECULARA SI STRUCTURALA NORD-EST (IMAGO-MOL),RO,,,,,,,,,,
PRECISEU,101161301,,,RIVNE INTERREGIONAL MEDICAL CLUSTER,UA,,,,,,,,,,
PRECISEU,101161301,,,STOLICHNA OBSHTINSKA AGENTSIA ZA PRIVATIZATSIA I INVESTITSII,,,,,,,,,,,
PRECISEU,101161301,,,DEPARTAMENT DE SALUT - GENERALITAT DE CATALUNYA,ES,,,,,,,,,,
PRECISEU,101161301,,,BARCELONA SUPERCOMPUTING CENTER CENTRO NACIONAL DE SUPERCOMPUTACION,ES,,,,,,,,,,
InflaCare,101180309,,,IDRYMA TECHNOLOGIAS KAI EREVNAS,EL,,,,,,,,,,
Kaleidos,101132079,,,UNIVERSITE DE LORRAINE,FR,,,,,,,,,,
Kaleidos,101132079,,,UNIVERSITY OF HAIFA,IL,,,,,,,,,,
Kaleidos,101132079,,,WEDO PROJECT INTELLIGENCE MADE EASYSL,ES,,,,,,,,,,
Kaleidos,101132079,,,FUNDACIO PRIVADA PARC DE RECERCA UAB,ES,,,,,,,,,,
Kaleidos,101132079,,,ALMA MATER STUDIORUM - UNIVERSITA DI BOLOGNA,IT,,,,,,,,,,
Kaleidos,101132079,,,UNIVERSITAT AUTONOMA DE BARCELONA,ES,,,,,,,,,,
Kaleidos,101132079,,,KARLSTADS UNIVERSITET,SE,,,,,,,,,,
CyTiS,101066489,,,AARHUS UNIVERSITET,DK,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,UNIVERSITA DEGLI STUDI DI SALERNO,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,UNIVERSITA DEGLI STUDI DI NAPOLI PARTHENOPE,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,UNIVERSITA DEGLI STUDI DI CASSINO E DEL LAZIO MERIDIONALE,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,UNIVERSITA DEGLI STUDI DI NAPOLI FEDERICO II,,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,ISTITUTO NAZIONALE DI ASTROFISICA,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,CONSIGLIO NAZIONALE DELLE RICERCHE,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,UNIVERSITA DEGLI STUDI DI NAPOLI L'ORIENTALE,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,UNIVERSITA DEGLI STUDI DEL SANNIO,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,C.I.R.A. CENTRO ITALIANO RICERCHE AEROSPAZIALI SCPA,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,UNIVERSITA DEGLI STUDI DELLA CAMPANIA LUIGI VANVITELLI,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,ISTITUTO NAZIONALE DI GEOFISICA E VULCANOLOGIA,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,LE NUVOLE SOCIETA COOPERATIVA,IT,,,,,,,,,,
S.T.R.E.E.T.S.,101162230,,,ISTITUTO NAZIONALE DI FISICA NUCLEARE,IT,,,,,,,,,,
Janina Project,101106480,,,UNIVERSITAT WIEN,AT,,,,,,,,,,
LINCARE,101153622,,,TILBURG UNIVERSITY- UNIVERSITEIT VAN TILBURG,NL,,,,,,,,,,
ProBACT,101090324,,,BILKENT UNIVERSITESI VAKIF,TR,,,,,,,,,,
UAM Adulthood,101150325,,,TAMPEREEN KORKEAKOULUSAATIO SR,FI,,,,,,,,,,
HL-EXURB,101105364,,,UNIVERSITEIT VAN AMSTERDAM,NL,,,,,,,,,,
LATILMA,101067991,,,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,PE,,,,,,,,,,
LATILMA,101067991,,,UNIVERSITA DEGLI STUDI DI ROMA LA SAPIENZA,IT,,,,,,,,,,
PriMCo,101151442,,,UNIVERSITE LIBRE DE BRUXELLES,BE,,,,,,,,,,
INT-ACT,101132719,,,INFORMATION TECHNOLOGY FOR MARKET LEADERSHIP,EL,,,,,,,,,,
INT-ACT,101132719,,,UNIVERSIDADE DE EVORA,PT,,,,,,,,,,
INT-ACT,101132719,,,AALTO KORKEAKOULUSAATIO SR,FI,,,,,,,,,,
INT-ACT,101132719,,,DIMOS KAVALAS,,,,,,,,,,,
INT-ACT,101132719,,,ARILYN OY,FI,,,,,,,,,,
INT-ACT,101132719,,,URBASOFIA SRL,RO,,,,,,,,,,
INT-ACT,101132719,,,THE UNIVERSITY OF EDINBURGH,,,,,,,,,,,
BraSILL,101062671,,,SOKO DIGITAL SL,ES,,,,,,,,,,
BraSILL,101062671,,,UNIVERSITAT DE BARCELONA,ES,,,,,,,,,,
BraSILL,101062671,,,Minicoders 21,,,,,,,,,,,
TFNMPC,101150292,,,UNIVERSITA CA' FOSCARI  VENEZIA,IT,,,,,,,,,,
COMREF-VATICAN,101106155,,,UNIVERSITAT WIEN,AT,,,,,,,,,,
VISADIPLO,101152533,,,MIGREUROP,FR,,,,,,,,,,
VISADIPLO,101152533,,,UNIVERSITY OF GLASGOW,UK,,,,,,,,,,
VISADIPLO,101152533,,,UNIVERSITE SAINT-LOUIS-BRUXELLES ASBL,BE,,,,,,,,,,
ColsolDecol,101155490,,,KATHOLIEKE UNIVERSITEIT LEUVEN,BE,,,,,,,,,,
MAKEFRA,101155613,,,SABANCI UNIVERSITESI,TR,,,,,,,,,,
SubColonialMed,101151929,,,UNIVERSITA DEGLI STUDI DI TORINO,IT,,,,,,,,,,
HerInt,101059766,,,UNIWERSYTET WARSZAWSKI,PL,,,,,,,,,,
HerInt,101059766,,,MIEDZYNARODOWE CENTRUM KULTURY W KRAKOWIE,PL,,,,,,,,,,
BORDERART,101109673,,,UNIVERSITAET GRAZ,AT,,,,,,,,,,
NUTRICHECK-NET,101086525,,,SEGES INNOVATION PS,DK,,,,,,,,,,
NUTRICHECK-NET,101086525,,,CONSULAI,,,,,,,,,,,
NUTRICHECK-NET,101086525,,,RSK ADAS LIMITED,UK,,,,,,,,,,
NUTRICHECK-NET,101086525,,,CENTRUM DORADZTWA ROLNICZEGO W BRWINOWIE,PL,,,,,,,,,,
NUTRICHECK-NET,101086525,,,TEAGASC - AGRICULTURE AND FOOD DEVELOPMENT AUTHORITY,IE,,,,,,,,,,
NUTRICHECK-NET,101086525,,,LIETUVOS AGRARINIU IR MISKU MOKSLU CENTRAS,LT,,,,,,,,,,
NUTRICHECK-NET,101086525,,,DELPHY BV,NL,,,,,,,,,,
NUTRICHECK-NET,101086525,,,GEOPONIKO PANEPISTIMION ATHINON,EL,,,,,,,,,,
NUTRICHECK-NET,101086525,,,ARVALIS INSTITUT DU VEGETAL,FR,,,,,,,,,,
NUTRICHECK-NET,101086525,,,VIESOJI ISTAIGA LIETUVOS ZEMES UKIO KONSULTAVIMO TARNYBA,,,,,,,,,,,
TransformDairyNet,101133326,,,AARHUS UNIVERSITET,DK,,,,,,,,,,
TransformDairyNet,101133326,,,ROYAL AGRICULTURAL UNIVERSITY,UK,,,,,,,,,,
TransformDairyNet,101133326,,,VIER PFOTEN INTERNATIONAL-GEMEINNUTZIGE PRIVATSTIFTUNG,AT,,,,,,,,,,
TransformDairyNet,101133326,,,UNIVERSITA DEGLI STUDI DELLA BASILICATA,IT,,,,,,,,,,
TransformDairyNet,101133326,,,VETERINAERINSTITUTTET,NO,,,,,,,,,,
TransformDairyNet,101133326,,,UNIVERSITY COLLEGE DUBLIN,,,,,,,,,,,
TransformDairyNet,101133326,,,ELLINIKOS GEORGIKOS ORGANISMOS - DIMITRA,EL,,,,,,,,,,
